GPU_ID,Arrival_Time,Start_Time,End_Time,Training_Time,User_ID,Model_Name,Task_Id,Task_Retrain
6,1730665337.5914087,1730665339.7759602,1730665339.9759603,0.2,3,google/flan-t5-small,task_1_of_user_3,35
2,1730665338.2195392,1730665339.8126025,1730665340.087077,0.2744742835034505,5,google/flan-t5-base,task_0_of_user_5,63
7,1730665334.8464446,1730665339.8472853,1730665340.0472853,0.2,1,google/flan-t5-small,task_1_of_user_1,47
5,1730665331.4243186,1730665339.8655896,1730665340.251745,0.3861554760443356,3,lucadiliello/bart-small,task_0_of_user_3,5
1,1730665337.5911396,1730665339.9818974,1730665340.1818974,0.2,8,google/flan-t5-small,task_0_of_user_8,38
6,1730665339.775628,1730665339.982472,1730665340.3686273,0.3861554760443356,7,lucadiliello/bart-small,task_2_of_user_7,4
4,1730665339.0893908,1730665340.0188086,1730665340.2188087,0.2,3,google/flan-t5-small,task_1_of_user_3,50
3,1730665337.5907345,1730665340.0331984,1730665340.3076727,0.2744742835034505,6,google/flan-t5-base,task_0_of_user_6,42
7,1730665332.4017947,1730665340.0536768,1730665340.253677,0.2,1,google/flan-t5-small,task_1_of_user_1,16
2,1730665332.249293,1730665340.0898416,1730665340.364316,0.2744742835034505,7,google/flan-t5-base,task_0_of_user_7,14
1,1730665338.8247259,1730665340.1868925,1730665340.461367,0.2744742835034505,1,google/flan-t5-base,task_2_of_user_1,9
